Academic_Year,Semester,Course_Code,Student_ID,Course_Grade_Point,Overall_Grade,Warning
2018-19,Sem3_Resit,B2009,10000021,13.420499999999999,C2,
2018-19,Sem3_Resit,B2009,10000061,10.476499999999998,D2,
2018-19,Sem3_Resit,B2009,10000072,7.6819999999999995,E2,
2018-19,Sem3_Resit,B2009,10000073,1.3569999999999998,G1,
2018-19,Sem3_Resit,B2501,10000116,1.4489999999999998,G1,
2018-19,Sem3_Resit,B2501,10000143,8.234,E1,
2018-19,Sem3_Resit,B2501,10000231,5.2669999999999995,F1,
2018-19,Sem3_Resit,B2501,10000248,8.049999999999999,E1,
2018-19,Sem3_Resit,B2501,10000288,10.4305,D2,
2018-19,Sem3_Resit,B2501,10000332,8.360499999999998,E1,
2018-19,Sem3_Resit,B2501,10000362,6.152499999999999,E3,
2018-19,Sem3_Resit,B2501,10000368,6.968999999999999,E3,
2018-19,Sem3_Resit,B2501,10000379,5.06,F1,
2018-19,Sem3_Resit,B2501,10000396,11.776,D1,
2018-19,Sem3_Resit,B2501,10000402,9.878499999999999,D3,
2018-19,Sem3_Resit,B2501,10000466,8.625,E1,
2018-19,Sem3_Resit,B2501,10000005,10.994,D2,
2018-19,Sem3_Resit,B2501,10000007,1.242,G1,
2018-19,Sem3_Resit,B2501,10000033,11.5575,D1,
2018-19,Sem3_Resit,B2501,10000034,6.555,E3,
2018-19,Sem3_Resit,B2501,10000039,10.108499999999998,D2,
2018-19,Sem3_Resit,B2501,10000054,1.288,G1,
2018-19,Sem3_Resit,B2501,10000072,4.1285,F2,
2018-19,Sem3_Resit,B2501,10000073,7.348499999999999,E2,
2018-19,Sem3_Resit,B2502,10000116,7.4635,E2,
2018-19,Sem3_Resit,B2502,10000143,9.613999999999999,D3,
2018-19,Sem3_Resit,B2502,10000007,0.9774999999999999,G2,
2018-19,Sem3_Resit,B2502,10000016,10.7985,D2,
2018-19,Sem3_Resit,B2503,10000116,7.106999999999999,E2,
2018-19,Sem3_Resit,B2503,10000143,3.7144999999999997,F3,
2018-19,Sem3_Resit,B2503,10000001,11.994499999999999,D1,
2018-19,Sem3_Resit,B2503,10000007,8.763,E1,
2018-19,Sem3_Resit,B2504,10000116,5.404999999999999,F1,
2018-19,Sem3_Resit,B2504,10000143,2.8635,G1,
2018-19,Sem3_Resit,B2504,10000248,5.278499999999999,F1,
2018-19,Sem3_Resit,B2504,10000288,12.235999999999999,C3,
2018-19,Sem3_Resit,B2504,10000332,8.027,E1,
2018-19,Sem3_Resit,B2504,10000368,7.555499999999999,E2,
2018-19,Sem3_Resit,B2504,10000379,6.4285,E3,
2018-19,Sem3_Resit,B2504,10000402,7.8545,E2,
2018-19,Sem3_Resit,B2504,10000466,5.0255,F1,
2018-19,Sem3_Resit,B2504,10000001,12.293499999999998,C3,
2018-19,Sem3_Resit,B2504,10000007,9.613999999999999,D3,
2018-19,Sem3_Resit,B2504,10000029,10.12,D2,
2018-19,Sem3_Resit,B2504,10000033,9.3035,D3,
2018-19,Sem3_Resit,B2504,10000034,2.2079999999999997,G1,
2018-19,Sem3_Resit,B2504,10000036,14.006999999999998,C1,
2018-19,Sem3_Resit,B2504,10000037,11.051499999999999,D1,
2018-19,Sem3_Resit,B2504,10000039,7.900499999999999,E2,
2018-19,Sem3_Resit,B2504,10000054,3.657,F3,
2018-19,Sem3_Resit,B2504,10000055,12.212999999999997,C3,
2018-19,Sem3_Resit,B2504,10000061,12.3395,C3,
2018-19,Sem3_Resit,B2504,10000073,10.522499999999999,D2,
2018-19,Sem3_Resit,B2505,10000231,6.911499999999999,E3,
2018-19,Sem3_Resit,B2505,10000248,6.5895,E3,
2018-19,Sem3_Resit,B2505,10000288,2.8864999999999994,G1,
2018-19,Sem3_Resit,B2505,10000332,9.119499999999999,D3,
2018-19,Sem3_Resit,B2505,10000362,8.038499999999999,E1,
2018-19,Sem3_Resit,B2505,10000368,8.0155,E1,
2018-19,Sem3_Resit,B2505,10000379,4.8415,F2,
2018-19,Sem3_Resit,B2505,10000384,12.235999999999999,C3,
2018-19,Sem3_Resit,B2505,10000402,11.154999999999998,D1,
2018-19,Sem3_Resit,B2505,10000426,8.7515,E1,
2018-19,Sem3_Resit,B2505,10000466,11.6955,D1,
2018-19,Sem3_Resit,B2505,10000033,8.901,E1,
2018-19,Sem3_Resit,B2505,10000034,7.704999999999999,E2,
2018-19,Sem3_Resit,B2505,10000039,3.4385,F3,
2018-19,Sem3_Resit,B2505,10000054,5.566,F1,
2018-19,Sem3_Resit,B2505,10000055,9.9705,D3,
2018-19,Sem3_Resit,B2505,10000072,9.866999999999999,D3,
2018-19,Sem3_Resit,B2505,10000073,7.497999999999999,E2,
2018-19,Sem3_Resit,B2506,10000248,10.419,D2,
2018-19,Sem3_Resit,B2506,10000332,11.2815,D1,
2018-19,Sem3_Resit,B2506,10000336,13.133,C2,
2018-19,Sem3_Resit,B2506,10000362,5.0255,F1,
2018-19,Sem3_Resit,B2506,10000368,4.5655,F2,
2018-19,Sem3_Resit,B2506,10000379,7.106999999999999,E2,
2018-19,Sem3_Resit,B2506,10000402,7.049499999999999,E2,
2018-19,Sem3_Resit,B2506,10000466,11.431,D1,
2018-19,Sem3_Resit,B2506,10000021,13.362999999999998,C2,
2018-19,Sem3_Resit,B2506,10000030,9.4645,D3,
2018-19,Sem3_Resit,B2506,10000038,9.395499999999998,D3,
2018-19,Sem3_Resit,B2506,10000039,4.5195,F2,
2018-19,Sem3_Resit,B2506,10000054,4.278,F2,
2018-19,Sem3_Resit,B2506,10000055,15.237499999999999,B3,
2018-19,Sem3_Resit,B2506,10000056,12.649999999999999,C3,
2018-19,Sem3_Resit,B2506,10000058,11.315999999999999,D1,
2018-19,Sem3_Resit,B2506,10000061,10.2465,D2,
2018-19,Sem3_Resit,B2506,10000072,3.1395,F3,
2018-19,Sem3_Resit,B2506,10000073,5.1635,F1,
2018-19,Sem3_Resit,B3001,10000147,11.913999999999998,D1,
2018-19,Sem3_Resit,B3002,10000119,5.497,F1,
2018-19,Sem3_Resit,B3002,10000147,10.131499999999999,D2,
2018-19,Sem3_Resit,B3004,10000234,5.3475,F1,
2018-19,Sem3_Resit,B3004,10000298,11.603499999999999,D1,
2018-19,Sem3_Resit,B3004,10000398,12.8455,C3,
2018-19,Sem3_Resit,B3004,10000040,12.787999999999998,C3,
2018-19,Sem3_Resit,B3004,10000077,8.038499999999999,E1,
2018-19,Sem3_Resit,B3005,10000234,8.348999999999998,E1,
2018-19,Sem3_Resit,B3005,10000272,13.6045,C2,
2018-19,Sem3_Resit,B3005,10000025,3.3579999999999997,F3,
2018-19,Sem3_Resit,B3005,10000063,8.8435,E1,
2018-19,Sem3_Resit,B3005,10000077,8.728499999999999,E1,
2018-19,Sem3_Resit,B3009,10000115,15.938999999999998,B3,
2018-19,Sem3_Resit,B3009,10000119,3.7489999999999997,F3,
2018-19,Sem3_Resit,B3009,10000147,3.3579999999999997,F3,
2018-19,Sem3_Resit,B3010,10000119,5.7844999999999995,F1,
2018-19,Sem3_Resit,B3010,10000147,9.039,D3,
2018-19,Sem3_Resit,B3504,10000234,6.4975,E3,
2018-19,Sem3_Resit,B3504,10000235,12.7075,C3,
2018-19,Sem3_Resit,B3504,10000025,1.3109999999999997,G1,
2018-19,Sem3_Resit,B3504,10000077,9.533499999999998,D3,
2018-19,Sem3_Resit,B3507,10000147,9.6485,D3,
2018-19,Sem3_Resit,B3508,10000119,9.498999999999999,D3,
2018-19,Sem3_Resit,B3508,10000147,0.7934999999999999,G2,
2018-19,Sem3_Resit,B3511,10000147,5.037,F1,
2018-19,Sem3_Resit,B3512,10000119,10.2465,D2,
2018-19,Sem3_Resit,B3512,10000147,8.947,E1,
2018-19,Sem3_Resit,B4005,10000022,12.0405,C3,
2018-19,Sem3_Resit,B4512,10000006,9.706,D3,
2018-19,Sem3_Resit,GS1001,10000120,12.212999999999997,C3,
2018-19,Sem3_Resit,GS1001,10000129,2.8405,G1,
2018-19,Sem3_Resit,GS1001,10000131,8.693999999999999,E1,
2018-19,Sem3_Resit,GS1001,10000142,7.0725,E2,
2018-19,Sem3_Resit,GS1001,10000148,6.2444999999999995,E3,
2018-19,Sem3_Resit,GS1001,10000151,9.866999999999999,D3,
2018-19,Sem3_Resit,GS1001,10000161,10.0165,D2,
2018-19,Sem3_Resit,GS1001,10000165,6.819499999999999,E3,
2018-19,Sem3_Resit,GS1001,10000166,6.2444999999999995,E3,
2018-19,Sem3_Resit,GS1001,10000183,11.5,D1,
2018-19,Sem3_Resit,GS1001,10000196,6.7505,E3,
2018-19,Sem3_Resit,GS1001,10000197,6.715999999999999,E3,
2018-19,Sem3_Resit,GS1001,10000213,10.533999999999999,D2,
2018-19,Sem3_Resit,GS1001,10000215,8.418,E1,
2018-19,Sem3_Resit,GS1001,10000219,11.166500000000001,D1,
2018-19,Sem3_Resit,GS1001,10000226,2.8059999999999996,G1,
2018-19,Sem3_Resit,GS1001,10000228,3.105,F3,
2018-19,Sem3_Resit,GS1001,10000233,1.5869999999999997,G1,
2018-19,Sem3_Resit,GS1001,10000242,6.3709999999999996,E3,
2018-19,Sem3_Resit,GS1001,10000244,9.936,D3,
2018-19,Sem3_Resit,GS1001,10000253,3.8639999999999994,F3,
2018-19,Sem3_Resit,GS1001,10000260,5.289999999999999,F1,
2018-19,Sem3_Resit,GS1001,10000262,9.475999999999999,D3,
2018-19,Sem3_Resit,GS1001,10000269,5.7385,F1,
2018-19,Sem3_Resit,GS1001,10000276,7.359999999999999,E2,
2018-19,Sem3_Resit,GS1001,10000287,7.1645,E2,
2018-19,Sem3_Resit,GS1001,10000292,3.8524999999999996,F3,
2018-19,Sem3_Resit,GS1001,10000293,6.324999999999999,E3,
2018-19,Sem3_Resit,GS1001,10000300,9.866999999999999,D3,
2018-19,Sem3_Resit,GS1001,10000305,13.397499999999999,C2,
2018-19,Sem3_Resit,GS1001,10000306,7.7395,E2,
2018-19,Sem3_Resit,GS1001,10000313,11.0285,D1,
2018-19,Sem3_Resit,GS1001,10000335,8.7975,E1,
2018-19,Sem3_Resit,GS1001,10000340,7.578499999999999,E2,
2018-19,Sem3_Resit,GS1001,10000342,2.8864999999999994,G1,
2018-19,Sem3_Resit,GS1001,10000343,3.0704999999999996,F3,
2018-19,Sem3_Resit,GS1001,10000348,5.669499999999999,F1,
2018-19,Sem3_Resit,GS1001,10000352,11.258499999999998,D1,
2018-19,Sem3_Resit,GS1001,10000353,9.866999999999999,D3,
2018-19,Sem3_Resit,GS1001,10000354,5.3015,F1,
2018-19,Sem3_Resit,GS1001,10000356,6.853999999999999,E3,
2018-19,Sem3_Resit,GS1001,10000360,3.3465,F3,
2018-19,Sem3_Resit,GS1001,10000363,15.1915,B3,
2018-19,Sem3_Resit,GS1001,10000367,8.418,E1,
2018-19,Sem3_Resit,GS1001,10000378,6.382499999999999,E3,
2018-19,Sem3_Resit,GS1001,10000383,5.623499999999999,F1,
2018-19,Sem3_Resit,GS1001,10000385,6.290499999999999,E3,
2018-19,Sem3_Resit,GS1001,10000387,6.9575,E3,
2018-19,Sem3_Resit,GS1001,10000389,5.427999999999999,F1,
2018-19,Sem3_Resit,GS1001,10000404,13.673499999999999,C2,
2018-19,Sem3_Resit,GS1001,10000421,11.971499999999999,D1,
2018-19,Sem3_Resit,GS1001,10000436,10.2465,D2,
2018-19,Sem3_Resit,GS1001,10000444,11.5,D1,
2018-19,Sem3_Resit,GS1001,10000473,13.822999999999999,C2,
2018-19,Sem3_Resit,GS1001,10000474,11.350499999999998,D1,
2018-19,Sem3_Resit,GS1001,10000476,9.119499999999999,D3,
2018-19,Sem3_Resit,GS1002,10000129,7.175999999999999,E2,
2018-19,Sem3_Resit,GS1002,10000131,8.8895,E1,
2018-19,Sem3_Resit,GS1002,10000132,5.888,F1,
2018-19,Sem3_Resit,GS1002,10000142,3.7604999999999995,F3,
2018-19,Sem3_Resit,GS1002,10000148,1.6789999999999998,G1,
2018-19,Sem3_Resit,GS1002,10000160,5.4395,F1,
2018-19,Sem3_Resit,GS1002,10000161,9.3035,D3,
2018-19,Sem3_Resit,GS1002,10000165,3.9905,F3,
2018-19,Sem3_Resit,GS1002,10000166,4.714999999999999,F2,
2018-19,Sem3_Resit,GS1002,10000176,2.9555,G1,
2018-19,Sem3_Resit,GS1002,10000180,15.2145,B3,
2018-19,Sem3_Resit,GS1002,10000183,11.200999999999999,D1,
2018-19,Sem3_Resit,GS1002,10000194,12.281999999999998,C3,
2018-19,Sem3_Resit,GS1002,10000196,9.429999999999998,D3,
2018-19,Sem3_Resit,GS1002,10000197,4.2435,F2,
2018-19,Sem3_Resit,GS1002,10000203,7.624499999999999,E2,
2018-19,Sem3_Resit,GS1002,10000215,4.2665,F2,
2018-19,Sem3_Resit,GS1002,10000219,2.7139999999999995,G1,
2018-19,Sem3_Resit,GS1002,10000226,4.427499999999999,F2,
2018-19,Sem3_Resit,GS1002,10000228,3.105,F3,
2018-19,Sem3_Resit,GS1002,10000233,9.292,D3,
2018-19,Sem3_Resit,GS1002,10000242,5.9225,F1,
2018-19,Sem3_Resit,GS1002,10000247,6.946,E3,
2018-19,Sem3_Resit,GS1002,10000253,2.6565,G1,
2018-19,Sem3_Resit,GS1002,10000262,10.649,D2,
2018-19,Sem3_Resit,GS1002,10000269,4.048,F2,
2018-19,Sem3_Resit,GS1002,10000275,13.075499999999998,C2,
2018-19,Sem3_Resit,GS1002,10000276,8.866499999999998,E1,
2018-19,Sem3_Resit,GS1002,10000287,2.6565,G1,
2018-19,Sem3_Resit,GS1002,10000292,10.235,D2,
2018-19,Sem3_Resit,GS1002,10000293,10.683499999999999,D2,
2018-19,Sem3_Resit,GS1002,10000300,7.635999999999999,E2,
2018-19,Sem3_Resit,GS1002,10000306,7.635999999999999,E2,
2018-19,Sem3_Resit,GS1002,10000318,10.787,D2,
2018-19,Sem3_Resit,GS1002,10000333,6.9805,E3,
2018-19,Sem3_Resit,GS1002,10000343,3.726,F3,
2018-19,Sem3_Resit,GS1002,10000348,7.773999999999999,E2,
2018-19,Sem3_Resit,GS1002,10000353,10.12,D2,
2018-19,Sem3_Resit,GS1002,10000354,6.4285,E3,
2018-19,Sem3_Resit,GS1002,10000356,12.396999999999998,C3,
2018-19,Sem3_Resit,GS1002,10000358,12.834,C3,
2018-19,Sem3_Resit,GS1002,10000360,9.119499999999999,D3,
2018-19,Sem3_Resit,GS1002,10000367,12.466,C3,
2018-19,Sem3_Resit,GS1002,10000370,10.235,D2,
2018-19,Sem3_Resit,GS1002,10000378,7.911999999999999,E2,
2018-19,Sem3_Resit,GS1002,10000385,9.3495,D3,
2018-19,Sem3_Resit,GS1002,10000387,6.3595,E3,
2018-19,Sem3_Resit,GS1002,10000389,4.255,F2,
2018-19,Sem3_Resit,GS1002,10000395,12.4775,C3,
2018-19,Sem3_Resit,GS1002,10000423,9.9475,D3,
2018-19,Sem3_Resit,GS1002,10000430,13.454999999999998,C2,
2018-19,Sem3_Resit,GS1002,10000431,11.603499999999999,D1,
2018-19,Sem3_Resit,GS1002,10000436,6.727499999999999,E3,
2018-19,Sem3_Resit,GS1002,10000443,12.4315,C3,
2018-19,Sem3_Resit,GS1002,10000445,11.8565,D1,
2018-19,Sem3_Resit,GS1002,10000467,13.3745,C2,
2018-19,Sem3_Resit,GS1002,10000474,2.6219999999999994,G1,
2018-19,Sem3_Resit,GS1002,10000476,9.2805,D3,
2019-20,Sem1,B1003,10000623,10.2,D2,
2019-20,Sem1,B1003,10000624,9.84,D3,
2019-20,Sem1,B1003,10000625,9.53,D3,
2019-20,Sem1,B1003,10000626,10.69,D2,
2019-20,Sem1,B1003,10000628,5.22,F1,
2019-20,Sem1,B1003,10000629,9.97,D3,
2019-20,Sem1,B1003,10000631,15.99,B3,
2019-20,Sem1,B1003,10000632,15.48,B3,
2019-20,Sem1,B1003,10000634,7.25,E2,
2019-20,Sem1,B1003,10000635,12.02,C3,
2019-20,Sem1,B1003,10000636,NP,NP,NO PAPER - FOLLOW UP REQUIRED
2019-20,Sem1,B1003,10000638,19.41,A4,
2019-20,Sem1,B1003,10000639,14.58,C1,
2019-20,Sem1,B1003,10000640,16.89,B2,
2019-20,Sem1,B1003,10000641,14.11,C1,
2019-20,Sem1,B1003,10000642,11.59,D1,
2019-20,Sem1,B1003,10000643,21.53,A2,
2019-20,Sem1,B1003,10000646,10.33,D2,
2019-20,Sem1,B1003,10000647,20.19,A3,
2019-20,Sem1,B1003,10000648,16.36,B2,
2019-20,Sem1,B1003,10000649,12.47,C3,
2019-20,Sem1,B1003,10000650,15.79,B3,
2019-20,Sem1,B1003,10000652,14.78,C1,
2019-20,Sem1,B1003,10000654,9.03,D3,
2019-20,Sem1,B1003,10000655,13.05,C2,
2019-20,Sem1,B1003,10000656,1.7,G1,
2019-20,Sem1,B1003,10000657,11.46,D1,
2019-20,Sem1,B1003,10000659,19.9,A4,
2019-20,Sem1,B1003,10000660,16.31,B2,
2019-20,Sem1,B1003,10000662,5.28,F1,
2019-20,Sem1,B1003,10000663,6.04,E3,
2019-20,Sem1,B1003,10000664,15.09,B3,
2019-20,Sem1,B1003,10000665,8.46,E1,
2019-20,Sem1,B1003,10000666,11.69,D1,
2019-20,Sem1,B1003,10000667,12.02,C3,
2019-20,Sem1,B1003,10000668,15.28,B3,
2019-20,Sem1,B1003,10000671,20.08,A3,
2019-20,Sem1,B1003,10000672,12.89,C3,
2019-20,Sem1,B1003,10000673,9.9,D3,
2019-20,Sem1,B1003,10000674,16.12,B2,
2019-20,Sem1,B1003,10000675,14.66,C1,
2019-20,Sem1,B1003,10000676,15.23,B3,
2019-20,Sem1,B1003,10000677,20.55,A3,
2019-20,Sem1,B1003,10000678,12.54,C3,
2019-20,Sem1,B1003,10000679,21.14,A2,
2019-20,Sem1,B1003,10000680,15.85,B3,
2019-20,Sem1,B1003,10000681,12.63,C3,
2019-20,Sem1,B1003,10000685,14.11,C1,
2019-20,Sem1,B1003,10000686,20.68,A3,
2019-20,Sem1,B1003,10000689,15.87,B3,
2019-20,Sem1,B1003,10000690,9.64,D3,
2019-20,Sem1,B1003,10000691,13.97,C2,
2019-20,Sem1,B1003,10000692,10.25,D2,
2019-20,Sem1,B1003,10000695,20.22,A3,
2019-20,Sem1,B1003,10000696,21.2,A2,
2019-20,Sem1,B1003,10000697,11.21,D1,
2019-20,Sem1,B1003,10000701,10.0,D2,
2019-20,Sem1,B1003,10000703,9.24,D3,
2019-20,Sem1,B1003,10000705,13.17,C2,
2019-20,Sem1,B1003,10000707,15.86,B3,
2019-20,Sem1,B1003,10000708,20.67,A3,
2019-20,Sem1,B1003,10000709,11.32,D1,
2019-20,Sem1,B1003,10000710,10.74,D2,
2019-20,Sem1,B1003,10000714,15.07,B3,
2019-20,Sem1,B1003,10000715,11.06,D1,
2019-20,Sem1,B1003,10000716,11.39,D1,
2019-20,Sem1,B1003,10000717,20.55,A3,
2019-20,Sem1,B1003,10000718,10.92,D2,
2019-20,Sem1,B1003,10000719,5.38,F1,
2019-20,Sem1,B1003,10000721,20.01,A3,
2019-20,Sem1,B1003,10000722,15.55,B3,
2019-20,Sem1,B1003,10000723,NP,NP,NO PAPER - FOLLOW UP REQUIRED
2019-20,Sem1,B1003,10000724,8.75,E1,
2019-20,Sem1,B1003,10000725,12.72,C3,
2019-20,Sem1,B1003,10000726,10.78,D2,
2019-20,Sem1,B1003,10000727,21.31,A2,
2019-20,Sem1,B1003,10000729,7.8,E2,
2019-20,Sem1,B1003,10000730,19.73,A4,
2019-20,Sem1,B1003,10000731,NP,NP,NO PAPER - FOLLOW UP REQUIRED
2019-20,Sem1,B1003,10000732,3.76,F3,
2019-20,Sem1,B1003,10000733,9.68,D3,
2019-20,Sem1,B1003,10000734,19.86,A4,
2019-20,Sem1,B1003,10000738,15.41,B3,
2019-20,Sem1,B1003,10000739,15.62,B3,
2019-20,Sem1,B1003,10000740,9.05,D3,
2019-20,Sem1,B1003,10000741,14.09,C1,
2019-20,Sem1,B1003,10000743,10.12,D2,
2019-20,Sem1,B1003,10000745,NP,NP,NO PAPER - FOLLOW UP REQUIRED
2019-20,Sem1,B1003,10000746,10.47,D2,
2019-20,Sem1,B1003,10000747,9.99,D3,
2019-20,Sem1,B1003,10000748,8.51,E1,
2019-20,Sem1,B1003,10000749,15.32,B3,
2019-20,Sem1,B1003,10000750,11.56,D1,
2019-20,Sem1,B1003,10000751,4.69,F2,
2019-20,Sem1,B1003,10000753,11.74,D1,
2019-20,Sem1,B1003,10000754,11.39,D1,
2019-20,Sem1,B1003,10000755,14.21,C1,
2019-20,Sem1,B1003,10000756,15.18,B3,
2019-20,Sem1,B1003,10000757,12.11,C3,
2019-20,Sem1,B1003,10000761,19.61,A4,
2019-20,Sem1,B1003,10000763,14.54,C1,
2019-20,Sem1,B1003,10000764,16.03,B2,
2019-20,Sem1,B1003,10000765,9.8,D3,
2019-20,Sem1,B1003,10000766,14.68,C1,
2019-20,Sem1,B1003,10000767,21.58,A2,
2019-20,Sem1,B1003,10000769,14.51,C1,
2019-20,Sem1,B1003,10000773,5.06,F1,
2019-20,Sem1,B1003,10000776,20.97,A3,
2019-20,Sem1,B1003,10000777,6.56,E3,
2019-20,Sem1,B1003,10000778,20.03,A3,
2019-20,Sem1,B1003,10000780,16.19,B2,
2019-20,Sem1,B1003,10000781,12.84,C3,
2019-20,Sem1,B1003,10000782,11.12,D1,
2019-20,Sem1,B1003,10000783,10.78,D2,
2019-20,Sem1,B1003,10000784,14.51,C1,
2019-20,Sem1,B1003,10000785,11.72,D1,
2019-20,Sem1,B1003,10000786,19.71,A4,
2019-20,Sem1,B1003,10000787,14.83,C1,
2019-20,Sem1,B1003,10000790,10.6,D2,
2019-20,Sem1,B1003,10000791,17.01,B1,
2019-20,Sem1,B1003,10000792,9.95,D3,
2019-20,Sem1,B1003,10000793,13.2,C2,
2019-20,Sem1,B1003,10000794,10.67,D2,
2019-20,Sem1,B1003,10000796,9.35,D3,
2019-20,Sem1,B1003,10000797,NP,NP,NO PAPER - FOLLOW UP REQUIRED
2019-20,Sem1,B1003,10000798,14.62,C1,
2019-20,Sem1,B1003,10000799,19.35,A4,
2019-20,Sem1,B1003,10000800,16.19,B2,
2019-20,Sem1,B1003,10000801,20.88,A3,
2019-20,Sem1,B1003,10000802,10.74,D2,
2019-20,Sem1,B1003,10000803,10.32,D2,
2019-20,Sem1,B1003,10000804,14.11,C1,
2019-20,Sem1,B1003,10000805,14.91,C1,
2019-20,Sem1,B1003,10000806,13.69,C2,
2019-20,Sem1,B1003,10000807,13.6,C2,
2019-20,Sem1,B1003,10000808,3.05,F3,
2019-20,Sem1,B1003,10000809,13.91,C2,
2019-20,Sem1,B1003,10000810,15.33,B3,
2019-20,Sem1,B1003,10000811,19.8,A4,
2019-20,Sem1,B1003,10000812,13.09,C2,
2019-20,Sem1,B1003,10000813,12.44,C3,
2019-20,Sem1,B1003,10000814,14.01,C1,
2019-20,Sem1,B1003,10000815,19.53,A4,
2019-20,Sem1,B1003,10000818,NP,NP,NO PAPER - FOLLOW UP REQUIRED
2019-20,Sem1,B1003,10000819,14.54,C1,
2019-20,Sem1,B1003,10000820,8.82,E1,
2019-20,Sem1,B1003,10000822,NP,NP,NO PAPER - FOLLOW UP REQUIRED
2019-20,Sem1,B1003,10000824,5.09,F1,
2019-20,Sem1,B1003,10000825,9.88,D3,
2019-20,Sem1,B1003,10000827,13.99,C2,
2019-20,Sem1,B1003,10000828,13.89,C2,
2019-20,Sem1,B1003,10000830,6.88,E3,
2019-20,Sem1,B1003,10000831,14.2,C1,
2019-20,Sem1,B1003,10000832,12.0,C3,
2019-20,Sem1,B1003,10000834,20.5,A3,
2019-20,Sem1,B1003,10000835,10.21,D2,
2019-20,Sem1,B1003,10000836,20.84,A3,
2019-20,Sem1,B1003,10000839,15.93,B3,
2019-20,Sem1,B1003,10000840,1.94,G1,
2019-20,Sem1,B1003,10000841,19.47,A4,
2019-20,Sem1,B1003,10000843,12.07,C3,
2019-20,Sem1,B1003,10000845,16.4,B2,
2019-20,Sem1,B1003,10000846,8.78,E1,
2019-20,Sem1,B1003,10000847,16.19,B2,
2019-20,Sem1,B1003,10000848,17.15,B1,
2019-20,Sem1,B1003,10000850,7.32,E2,
2019-20,Sem1,B1003,10000851,14.89,C1,
2019-20,Sem1,B1003,10000852,10.85,D2,
2019-20,Sem1,B1003,10000854,8.18,E1,
2019-20,Sem1,B1003,10000855,2.3,G1,
2019-20,Sem1,B1003,10000856,16.96,B2,
2019-20,Sem1,B1003,10000857,13.82,C2,
2019-20,Sem1,B1003,10000858,12.09,C3,
2019-20,Sem1,B1003,10000860,15.66,B3,
2019-20,Sem1,B1003,10000861,20.96,A3,
2019-20,Sem1,B1003,10000862,20.22,A3,
2019-20,Sem1,B1003,10000863,13.1,C2,
2019-20,Sem1,B1003,10000864,10.27,D2,
2019-20,Sem1,B1003,10000865,16.05,B2,
2019-20,Sem1,B1003,10000866,14.53,C1,
2019-20,Sem1,B1003,10000867,8.29,E1,
2019-20,Sem1,B1003,10000868,12.05,C3,
2019-20,Sem1,B1003,10000869,14.44,C1,
2019-20,Sem1,B1003,10000871,7.76,E2,
2019-20,Sem1,B1003,10000872,9.11,D3,
2019-20,Sem1,B1003,10000873,9.59,D3,
2019-20,Sem1,B1003,10000874,9.66,D3,
2019-20,Sem1,B1003,10000875,8.1,E1,
2019-20,Sem1,B1003,10000877,7.96,E2,
2019-20,Sem1,B1003,10000878,10.85,D2,
2019-20,Sem1,B1003,10000879,6.95,E3,
2019-20,Sem1,B1003,10000880,11.91,D1,
2019-20,Sem1,B1003,10000881,19.28,A4,
2019-20,Sem1,B1003,10000882,15.32,B3,
2019-20,Sem1,B1003,10000883,12.45,C3,
2019-20,Sem1,B1003,10000884,9.21,D3,
2019-20,Sem1,B1003,10000886,12.31,C3,
2019-20,Sem1,B1003,10000887,NP,NP,NO PAPER - FOLLOW UP REQUIRED
2019-20,Sem1,B1003,10000889,10.3,D2,
2019-20,Sem1,B1003,10000890,7.98,E2,
2019-20,Sem1,B1003,10000892,15.0,B3,
2019-20,Sem1,B1003,10000893,21.34,A2,
2019-20,Sem1,B1003,10000894,20.94,A3,
2019-20,Sem1,B1003,10000895,14.69,C1,
2019-20,Sem1,B1003,10000896,13.48,C2,
2019-20,Sem1,B1003,10000897,15.74,B3,
2019-20,Sem1,B1003,10000899,4.03,F2,
2019-20,Sem1,B1003,10000900,12.27,C3,
2019-20,Sem1,B1003,10000901,13.56,C2,
2019-20,Sem1,B1003,10000902,5.27,F1,
2019-20,Sem1,B1003,10000904,9.67,D3,
2019-20,Sem1,B1003,10000905,15.19,B3,
2019-20,Sem1,B1003,10000907,9.52,D3,
2019-20,Sem1,B1003,10000908,15.16,B3,
2019-20,Sem1,B1003,10000909,10.39,D2,
2019-20,Sem1,B1003,10000911,15.18,B3,
2019-20,Sem1,B1003,10000916,13.36,C2,
2019-20,Sem1,B1003,10000917,NP,NP,NO PAPER - FOLLOW UP REQUIRED
2019-20,Sem1,B1003,10000918,10.52,D2,
2019-20,Sem1,B1003,10000919,3.82,F3,
2019-20,Sem1,B1003,10000920,15.25,B3,
2019-20,Sem1,B1003,10000921,12.93,C3,
2019-20,Sem1,B1003,10000923,3.38,F3,
2019-20,Sem1,B1003,10000925,10.99,D2,
2019-20,Sem1,B1003,10000926,14.18,C1,
2019-20,Sem1,B1003,10000928,13.91,C2,
2019-20,Sem1,B1003,10000933,7.38,E2,
2019-20,Sem1,B1003,10000934,13.0,C2,
2019-20,Sem1,B1003,10000935,14.38,C1,
2019-20,Sem1,B1003,10000937,14.29,C1,
2019-20,Sem1,B1003,10000938,8.92,E1,
2019-20,Sem1,B1003,10000939,8.39,E1,
2019-20,Sem1,B1003,10000941,14.1,C1,
